"yymm","year","month","url","row","good","medida","cantidad","precio","total","id","ym","categoria","ipc","ipc_estimado","precio_real","total_real"
"CB2016Nov",2016,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBNov2016.xls","21","Plátano verde","libra",16,7.12,113.92,111,2016-11-01,"Alimentos",142.408100246301,FALSE,11.0887528873696,177.420046197914
"CB2016Nov",2016,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBNov2016.xls","22","Naranja","libra",46,4.72,217.12,111,2016-11-01,"Alimentos",142.408100246301,FALSE,7.35097101522256,338.144666700238
"CB2016Nov",2016,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBNov2016.xls","23","Repollo","libra",2,5.26,10.52,111,2016-11-01,"Alimentos",142.408100246301,FALSE,8.19197193645565,16.3839438729113
"CB2016Nov",2016,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBNov2016.xls","24","Jabón de lavar ropa","unidad",12.55,12.42,155.871,111,2016-11-01,"Usos del Hogar",142.408100246301,FALSE,19.3430211883611,242.754915913931
"CB2016Nov",2016,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBNov2016.xls","25","Detergente","bolsita de 40 gramos",27.97,2.66,74.4002,111,2016-11-01,"Usos del Hogar",142.408100246301,FALSE,4.14270824162966,115.871549518382
"CB2016Nov",2016,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBNov2016.xls","26","Pasta dental","unidad de 115 grs",2.13,28.99,61.7487,111,2016-11-01,"Usos del Hogar",142.408100246301,FALSE,45.1492901973097,96.1679881202697
"CB2016Nov",2016,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBNov2016.xls","27","Fósforos","cajita de 40 cerillos",10.87,0.99,10.7613,111,2016-11-01,"Usos del Hogar",142.408100246301,FALSE,1.54183502226066,16.7597466919734
"CB2016Nov",2016,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBNov2016.xls","28","Escoba","unidad",1.22,39.69,48.4218,111,2016-11-01,"Usos del Hogar",142.408100246301,FALSE,61.8135677106321,75.4125526069711
"CB2016Nov",2016,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBNov2016.xls","29","Papel higiénico","rollos",10.71,11.26,120.5946,111,2016-11-01,"Usos del Hogar",142.408100246301,FALSE,17.5364266168233,187.815129066178
"CB2016Nov",2016,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBNov2016.xls","30","Jabón de baño","unidad",4.67,6.03,28.1601,111,2016-11-01,"Usos del Hogar",142.408100246301,FALSE,9.3911769537695,43.8567963741036
"CB2016Nov",2016,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBNov2016.xls","31","Toallas sanitarias","bolsa de 10 unid",2.21,16.14,35.6694,111,2016-11-01,"Usos del Hogar",142.408100246301,FALSE,25.136583090189,55.5518486293177
"CB2016Nov",2016,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBNov2016.xls","32","Desodorante nacional","unidad",1.9,26.29,49.951,111,2016-11-01,"Usos del Hogar",142.408100246301,FALSE,40.9442855911443,77.7941426231742
"CB2016Nov",2016,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBNov2016.xls","33","Cepillo dental","unidad",2.49,10.72,26.6928,111,2016-11-01,"Usos del Hogar",142.408100246301,FALSE,16.6954256955902,41.5716099820196
"CB2016Nov",2016,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBNov2016.xls","34","Alquiler","valor (c$) mensual",1,900,900,111,2016-11-01,"Usos del Hogar",142.408100246301,FALSE,1401.66820205515,1401.66820205515
"CB2016Nov",2016,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBNov2016.xls","35","Gas butano","25 libras",1,238.8,238.8,111,2016-11-01,"Usos del Hogar",142.408100246301,FALSE,371.909296278633,371.909296278633
"CB2016Nov",2016,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBNov2016.xls","36","Luz eléctrica","kwh",100,2.5511845,255.11845,111,2016-11-01,"Usos del Hogar",142.408100246301,FALSE,3.97323799025107,397.323799025107
"CB2016Nov",2016,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBNov2016.xls","37","Agua","galones",5292,0.023878,126.362376,111,2016-11-01,"Usos del Hogar",142.408100246301,FALSE,0.0371878148096365,196.797915972596
"CB2016Nov",2016,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBNov2016.xls","38","Transporte","pasaje",240,2.5,600,111,2016-11-01,"Usos del Hogar",142.408100246301,FALSE,3.89352278348652,934.445468036766
"CB2016Nov",2016,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBNov2016.xls","39","Pantalón largo de tela de jeans (Hombre)","unidad",0.621290101151897,403.74,250.839665439067,111,2016-11-01,"Vestuario",142.408100246301,FALSE,628.78835544194,390.659980955658
"CB2016Nov",2016,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBNov2016.xls","40","Camisa manga corta","unidad",0.660003700679698,116.26,76.7320302410217,111,2016-11-01,"Vestuario",142.408100246301,FALSE,181.064383523257,119.503163186638
"CB2016Nov",2016,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBNov2016.xls","41","Calzoncillos","unidad",1.56501893310219,37.67,58.9542632099595,111,2016-11-01,"Vestuario",142.408100246301,FALSE,58.667601301575,91.8159067966555
"CB2016Nov",2016,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBNov2016.xls","42","Calcetines (Hombre)","par",1.3198798072969,27.14,35.821537970038,111,2016-11-01,"Vestuario",142.408100246301,FALSE,42.2680833375297,55.7887896903482
"CB2016Nov",2016,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBNov2016.xls","43","Zapato de cuero natural","par",0.432211303669415,399.39,172.620872572528,111,2016-11-01,"Vestuario",142.408100246301,FALSE,622.013625798673,268.841320106585
"CB2016Nov",2016,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBNov2016.xls","44","Blusa manga corta","unidad",0.66,103.75,68.475,111,2016-11-01,"Vestuario",142.408100246301,FALSE,161.581195514691,106.643589039696
"CB2016Nov",2016,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBNov2016.xls","45","Pantalón largo de tela de jeans (Mujeres)","unidad",0.51,391.94,199.8894,111,2016-11-01,"Vestuario",142.408100246301,FALSE,610.410927903883,311.309573230981
"CB2016Nov",2016,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBNov2016.xls","46","Vestido entero","unidad",0.5,256.13,128.065,111,2016-11-01,"Vestuario",142.408100246301,FALSE,398.899196213761,199.449598106881
"CB2016Nov",2016,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBNov2016.xls","47","Calzones/ Bikinis","unidad",1.23,37.8,46.494,111,2016-11-01,"Vestuario",142.408100246301,FALSE,58.8700644863163,72.410179318169
"CB2016Nov",2016,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBNov2016.xls","48","Brassier/sostén","unidad",0.97,41.31,40.0707,111,2016-11-01,"Vestuario",142.408100246301,FALSE,64.3365704743313,62.4064733601014
"CB2016Nov",2016,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBNov2016.xls","49","Sandalias de cuero sintético","par",0.44,226.7,99.748,111,2016-11-01,"Vestuario",142.408100246301,FALSE,353.064646006558,155.348444242886
"CB2016Nov",2016,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBNov2016.xls","50","Traje completo","unidad",0.501964507835002,269.69,135.374808118022,111,2016-11-01,"Vestuario",142.408100246301,FALSE,420.017663791392,210.833959887054
"CB2016Nov",2016,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBNov2016.xls","51","Calzones","unidad",1.4326365541172,25.94,37.1625922138003,111,2016-11-01,"Vestuario",142.408100246301,FALSE,40.3991924014562,57.8773597911402
"CB2016Nov",2016,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBNov2016.xls","52","Calcetines (Niños y Niñas)","par",1.38828467371139,25.45,35.3318449459548,111,2016-11-01,"Vestuario",142.408100246301,FALSE,39.6360619358928,55.0261373118753
"CB2016Nov",2016,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBNov2016.xls","53","Zapato de cuero sintético","par",0.44713223086502,299.13,133.750664218653,111,2016-11-01,"Vestuario",142.408100246301,FALSE,465.86778808973,208.304503376713
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","1","Arroz","libra",38,12.4,471.2,110,2016-10-01,"Alimentos",142.02423961311,FALSE,19.3640687990114,735.834614362435
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","2","Frijol","libra",34,13.93,473.62,110,2016-10-01,"Alimentos",142.02423961311,FALSE,21.7533450298572,739.613731015145
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","3","Azúcar","libra",30,10.23,306.9,110,2016-10-01,"Alimentos",142.02423961311,FALSE,15.9753567591844,479.260702775533
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","4","Aceite","litro",7,32.72,229.04,110,2016-10-01,"Alimentos",142.02423961311,FALSE,51.0961557341657,357.67309013916
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","5","Posta de res","libra",8,82.04,656.32,110,2016-10-01,"Alimentos",142.02423961311,FALSE,128.115177763782,1024.92142211026
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","6","Posta de cerdo","libra",5,68.07,340.35,110,2016-10-01,"Alimentos",142.02423961311,FALSE,106.299367995864,531.496839979318
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","7","Carne de aves","libra",8,35.62,284.96,110,2016-10-01,"Alimentos",142.02423961311,FALSE,55.6248492436119,444.998793948895
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","8","Chuleta de pescado","libra",9,76.59,689.31,110,2016-10-01,"Alimentos",142.02423961311,FALSE,119.604357202926,1076.43921482634
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","9","Leche","litro",30,25.39,761.7,110,2016-10-01,"Alimentos",142.02423961311,FALSE,39.6494924844275,1189.48477453282
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","10","Huevos","docena",7,40.44,283.08,110,2016-10-01,"Alimentos",142.02423961311,FALSE,63.1518501800018,442.062951260013
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","11","Queso seco","libra",9,55.06,495.54,110,2016-10-01,"Alimentos",142.02423961311,FALSE,85.982711941417,773.844407472753
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","12","Tortilla","libra",57,16.63,947.91,110,2016-10-01,"Alimentos",142.02423961311,FALSE,25.9697148489968,1480.27374639282
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","13","Pinolillo","libra",10,27.29,272.9,110,2016-10-01,"Alimentos",142.02423961311,FALSE,42.6165675423405,426.165675423405
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","14","Pastas alimenticias","libra",5,24.58,122.9,110,2016-10-01,"Alimentos",142.02423961311,FALSE,38.3845815386856,191.922907693428
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","15","Pan","libra",27,19.45,525.15,110,2016-10-01,"Alimentos",142.02423961311,FALSE,30.3734788823204,820.08392982265
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","16","Tomate de cocinar","libra",14,16.27,227.78,110,2016-10-01,"Alimentos",142.02423961311,FALSE,25.4075322064449,355.705450890228
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","17","Cebolla blanca","libra",8,29.41,235.28,110,2016-10-01,"Alimentos",142.02423961311,FALSE,45.9271986595909,367.417589276727
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","18","Papas","libra",15,12.35,185.25,110,2016-10-01,"Alimentos",142.02423961311,FALSE,19.2859878764348,289.289818146522
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","19","Ayote","libra",32,5.64,180.48,110,2016-10-01,"Alimentos",142.02423961311,FALSE,8.80752806664714,281.840898132709
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","20","Chiltoma","libra",3,24.07,72.21,110,2016-10-01,"Alimentos",142.02423961311,FALSE,37.5881561284037,112.764468385211
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","21","Plátano verde","libra",16,7.46,119.36,110,2016-10-01,"Alimentos",142.02423961311,FALSE,11.6496736484375,186.394778375
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","22","Naranja","libra",46,5.21,239.66,110,2016-10-01,"Alimentos",142.02423961311,FALSE,8.13603213248787,374.257478094442
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","23","Repollo","libra",2,5.05,10.1,110,2016-10-01,"Alimentos",142.02423961311,FALSE,7.88617318024257,15.7723463604851
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","24","Jabón de lavar ropa","unidad",12.55,12.41,155.7455,110,2016-10-01,"Usos del Hogar",142.02423961311,FALSE,19.3796849835268,243.215046543261
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","25","Detergente","bolsita de 40 gramos",27.97,2.66,74.4002,110,2016-10-01,"Usos del Hogar",142.02423961311,FALSE,4.15390508107826,116.184725117759
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","26","Pasta dental","unidad de 115 grs",2.13,29.01,61.7913,110,2016-10-01,"Usos del Hogar",142.02423961311,FALSE,45.3025512789776,96.4944342242222
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","27","Fósforos","cajita de 40 cerillos",10.87,0.99,10.7613,110,2016-10-01,"Usos del Hogar",142.02423961311,FALSE,1.54600226701785,16.805044642484
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","28","Escoba","unidad",1.22,39.69,48.4218,110,2016-10-01,"Usos del Hogar",142.02423961311,FALSE,61.980636341352,75.6163763364494
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","29","Papel higiénico","rollos",10.71,11.28,120.8088,110,2016-10-01,"Usos del Hogar",142.02423961311,FALSE,17.6150561332943,188.657251187582
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","30","Jabón de baño","unidad",4.67,6.12,28.5804,110,2016-10-01,"Usos del Hogar",142.02423961311,FALSE,9.55710492338307,44.6316799921989
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","31","Toallas sanitarias","bolsa de 10 unid",2.21,16.07,35.5147,110,2016-10-01,"Usos del Hogar",142.02423961311,FALSE,25.0952085161382,55.4604108206655
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","32","Desodorante nacional","unidad",1.9,26.14,49.666,110,2016-10-01,"Usos del Hogar",142.02423961311,FALSE,40.8207063230774,77.559342013847
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","33","Cepillo dental","unidad",2.49,10.69,26.6181,110,2016-10-01,"Usos del Hogar",142.02423961311,FALSE,16.6937012468897,41.5673161047554
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","34","Alquiler","valor (c$) mensual",1,900,900,110,2016-10-01,"Usos del Hogar",142.02423961311,FALSE,1405.45660637986,1405.45660637986
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","35","Gas butano","25 libras",1,227.94,227.94,110,2016-10-01,"Usos del Hogar",142.02423961311,FALSE,355.955309842473,355.955309842473
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","36","Luz eléctrica","kwh",100,2.541016,254.1016,110,2016-10-01,"Usos del Hogar",142.02423961311,FALSE,3.96809747124104,396.809747124104
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","37","Agua","galones",5292,0.023878,126.362376,110,2016-10-01,"Usos del Hogar",142.02423961311,FALSE,0.0372883253857093,197.329817941174
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","38","Transporte","pasaje",240,2.5,600,110,2016-10-01,"Usos del Hogar",142.02423961311,FALSE,3.90404612883295,936.971070919909
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","39","Pantalón largo de tela de jeans (Hombre)","unidad",0.621290101151897,401.53,249.466614315521,110,2016-10-01,"Vestuario",142.02423961311,FALSE,627.036656844118,389.571667956629
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","40","Camisa manga corta","unidad",0.660003700679698,115.18,76.0192262442877,110,2016-10-01,"Vestuario",142.02423961311,FALSE,179.867213247592,118.713026374355
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","41","Calzoncillos","unidad",1.56501893310219,37.72,59.0325141566146,110,2016-10-01,"Vestuario",142.02423961311,FALSE,58.9042479918316,92.1862633473631
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","42","Calcetines (Hombre)","par",1.3198798072969,27.14,35.821537970038,110,2016-10-01,"Vestuario",142.02423961311,FALSE,42.3823247746105,55.9395746563078
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","43","Zapato de cuero natural","par",0.432211303669415,399.35,172.603584120381,110,2016-10-01,"Vestuario",142.02423961311,FALSE,623.632328619776,269.540941763147
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","44","Blusa manga corta","unidad",0.66,103,67.98,110,2016-10-01,"Vestuario",142.02423961311,FALSE,160.846700507918,106.158822335226
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","45","Pantalón largo de tela de jeans (Mujeres)","unidad",0.51,388.5,198.135,110,2016-10-01,"Vestuario",142.02423961311,FALSE,606.688768420641,309.411271894527
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","46","Vestido entero","unidad",0.5,256.04,128.02,110,2016-10-01,"Vestuario",142.02423961311,FALSE,399.836788330556,199.918394165278
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","47","Calzones/ Bikinis","unidad",1.23,37.9,46.617,110,2016-10-01,"Vestuario",142.02423961311,FALSE,59.1853393131076,72.7979673551223
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","48","Brassier/sostén","unidad",0.97,41.6,40.352,110,2016-10-01,"Vestuario",142.02423961311,FALSE,64.9633275837803,63.0144277562669
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","49","Sandalias de cuero sintético","par",0.44,226.7,99.748,110,2016-10-01,"Vestuario",142.02423961311,FALSE,354.018902962572,155.768317303532
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","50","Traje completo","unidad",0.501964507835002,269.51,135.284454506611,110,2016-10-01,"Vestuario",142.02423961311,FALSE,420.871788872708,211.262700363125
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","51","Calzones","unidad",1.4326365541172,26.12,37.4204667935414,110,2016-10-01,"Vestuario",142.02423961311,FALSE,40.7894739540467,58.436491409779
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","52","Calcetines (Niños y Niñas)","par",1.38828467371139,25.27,35.0819537046868,110,2016-10-01,"Vestuario",142.02423961311,FALSE,39.4620982702435,54.7846262210718
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","53","Zapato de cuero sintético","par",0.44713223086502,298.21,133.339302566258,110,2016-10-01,"Vestuario",142.02423961311,FALSE,465.69023843171,208.225115202034
"CB2016Sep",2016,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBSep2016.xls","1","Arroz","libra",38,12.39,470.82,109,2016-09-01,"Alimentos",141.592167268935,FALSE,19.4074949431683,737.484807840397
"CB2016Sep",2016,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBSep2016.xls","2","Frijol","libra",34,14.56,495.04,109,2016-09-01,"Alimentos",141.592167268935,FALSE,22.8065477298249,775.422622814048
"CB2016Sep",2016,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBSep2016.xls","3","Azúcar","libra",30,10.23,306.9,109,2016-09-01,"Alimentos",141.592167268935,FALSE,16.0241059942383,480.723179827148
"CB2016Sep",2016,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBSep2016.xls","4","Aceite","litro",7,32.41,226.87,109,2016-09-01,"Alimentos",141.592167268935,FALSE,50.7664980716776,355.365486501743
"CB2016Sep",2016,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBSep2016.xls","5","Posta de res","libra",8,82.38,659.04,109,2016-09-01,"Alimentos",141.592167268935,FALSE,129.038695191139,1032.30956152911
"CB2016Sep",2016,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBSep2016.xls","6","Posta de cerdo","libra",5,68.91,344.55,109,2016-09-01,"Alimentos",141.592167268935,FALSE,107.939505773505,539.697528867526
"CB2016Sep",2016,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBSep2016.xls","7","Carne de aves","libra",8,36.19,289.52,109,2016-09-01,"Alimentos",141.592167268935,FALSE,56.6874287323052,453.499429858442
"CB2016Sep",2016,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBSep2016.xls","8","Chuleta de pescado","libra",9,76.95,692.55,109,2016-09-01,"Alimentos",141.592167268935,FALSE,120.533231305634,1084.7990817507
"CB2016Sep",2016,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBSep2016.xls","9","Leche","litro",30,25.53,765.9,109,2016-09-01,"Alimentos",141.592167268935,FALSE,39.9897777158263,1199.69333147479
"CB2016Sep",2016,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBSep2016.xls","10","Huevos","docena",7,39.69,277.83,109,2016-09-01,"Alimentos",141.592167268935,FALSE,62.1697719365901,435.188403556131
"CB2016Sep",2016,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBSep2016.xls","11","Queso seco","libra",9,52.21,469.89,109,2016-09-01,"Alimentos",141.592167268935,FALSE,81.7808967702033,736.02807093183
"CB2016Sep",2016,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBSep2016.xls","12","Tortilla","libra",57,18.61,1060.77,109,2016-09-01,"Alimentos",141.592167268935,FALSE,29.1504020090688,1661.57291451692
"CB2016Sep",2016,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBSep2016.xls","13","Pinolillo","libra",10,27.27,272.7,109,2016-09-01,"Alimentos",141.592167268935,FALSE,42.7152854802422,427.152854802422
"CB2016Sep",2016,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBSep2016.xls","14","Pastas alimenticias","libra",5,24.4,122,109,2016-09-01,"Alimentos",141.592167268935,FALSE,38.2197640527286,191.098820263643
"CB2016Sep",2016,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBSep2016.xls","15","Pan","libra",27,19.58,528.66,109,2016-09-01,"Alimentos",141.592167268935,FALSE,30.6697942685421,828.084445250635
"CB2016Sep",2016,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBSep2016.xls","16","Tomate de cocinar","libra",14,10.23,143.22,109,2016-09-01,"Alimentos",141.592167268935,FALSE,16.0241059942383,224.337483919336
"CB2016Sep",2016,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBSep2016.xls","17","Cebolla blanca","libra",8,29.2,233.6,109,2016-09-01,"Alimentos",141.592167268935,FALSE,45.7384061614621,365.907249291697
"CB2016Sep",2016,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBSep2016.xls","18","Papas","libra",15,11.74,176.1,109,2016-09-01,"Alimentos",141.592167268935,FALSE,18.389345490944,275.84018236416
"CB2016Sep",2016,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBSep2016.xls","19","Ayote","libra",32,6.38,204.16,109,2016-09-01,"Alimentos",141.592167268935,FALSE,9.99352846952494,319.792911024798
"CB2016Sep",2016,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBSep2016.xls","20","Chiltoma","libra",3,24.05,72.15,109,2016-09-01,"Alimentos",141.592167268935,FALSE,37.6715297323001,113.0145891969
"CB2016Sep",2016,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBSep2016.xls","21","Plátano verde","libra",16,9.13,146.08,109,2016-09-01,"Alimentos",141.592167268935,FALSE,14.3010838443202,228.817341509123
"CB2016Sep",2016,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBSep2016.xls","22","Naranja","libra",46,5.91,271.86,109,2016-09-01,"Alimentos",141.592167268935,FALSE,9.25732809637812,425.837092433393
