"yymm","year","month","url","row","bien","medida","cantidad","precio","total"
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","39","Pantalón largo de tela de jeans","Unidad",0.621290101151897,529.45,328.942044054872
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","40","Camisa manga corta","Unidad",0.660003700679698,266.89,176.148387674405
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","41","Calzoncillos","Unidad",1.56501893310219,73.35,114.794138743046
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","42","Calcetines","Par",1.3198798072969,39.01,51.4885112826522
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","43","Zapato  de cuero natural (mocasin, acordonado, cerrado, etc.)","Par",0.432211303669415,614.65,265.658677800406
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","44","Blusa manga corta","Unidad",0.66,211.7,139.722
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","45","Pantalón largo de tela de jeans","Unidad",0.51,565.43,288.3693
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","46","Vestido entero","Unidad",0.5,319.65,159.825
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","47","Calzones/ Bikinis","Unidad",1.23,63.51,78.1173
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","48","Brassier/ sostén","Unidad",0.97,92.84,90.0548
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","49","Sandalias de cuero sintético","Par",0.44,304.88,134.1472
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","50","Traje completo","Unidad",0.501964507835002,458.75,230.276217969307
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","51","Calzones","Unidad",1.4326365541172,41.24,59.0819314917935
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","52","Calcetines","Par",1.38828467371139,36.11,50.1309595677182
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","53","Zapato de cuero sintético","Par",0.44713223086502,407.86,182.367351680607
